kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
vectorAdd.1.sm_30.ptx 52 : 1024 6144 0 0 0 0 0 0 0 
vectorAdd.1.sm_30.ptx 49 : 1000 7064 0 0 0 63 32 0 0 
vectorAdd.1.sm_30.ptx 48 : 1000 10000 0 0 0 0 0 0 0 
vectorAdd.1.sm_30.ptx 47 : 1000 7000 0 0 0 0 0 0 0 
vectorAdd.1.sm_30.ptx 46 : 1000 14296 0 0 0 0 0 0 0 
vectorAdd.1.sm_30.ptx 45 : 1000 321160 0 0 0 63 32 0 0 
vectorAdd.1.sm_30.ptx 33 : 1024 6176 0 0 0 0 0 0 0 
vectorAdd.1.sm_30.ptx 32 : 1024 6176 0 0 0 0 0 0 0 
vectorAdd.1.sm_30.ptx 31 : 1024 146432 0 0 0 0 0 0 0 
vectorAdd.1.sm_30.ptx 30 : 1024 152480 0 0 0 0 0 0 0 
vectorAdd.1.sm_30.ptx 28 : 1024 172512 128 0 0 0 0 0 0 
vectorAdd.1.sm_30.ptx 29 : 1024 172064 0 0 0 0 0 0 0 
vectorAdd.1.sm_30.ptx 34 : 1024 6144 0 0 0 0 0 0 0 
vectorAdd.1.sm_30.ptx 35 : 1024 11744 0 0 0 0 0 0 0 
vectorAdd.1.sm_30.ptx 36 : 1024 7424 0 0 0 0 0 0 0 
vectorAdd.1.sm_30.ptx 37 : 1024 144 0 0 0 0 0 0 1 
vectorAdd.1.sm_30.ptx 39 : 1000 7128 0 0 0 0 0 0 0 
vectorAdd.1.sm_30.ptx 40 : 1000 10224 0 0 0 0 0 0 0 
vectorAdd.1.sm_30.ptx 41 : 1000 10456 0 0 0 0 0 0 0 
vectorAdd.1.sm_30.ptx 42 : 1000 7000 0 0 0 0 0 0 0 
vectorAdd.1.sm_30.ptx 43 : 1000 10200 0 0 0 0 0 0 0 
vectorAdd.1.sm_30.ptx 44 : 1000 284256 0 0 0 63 32 0 0 
